":START_ID",":END_ID",":TYPE"
"buildingtype:building","regulation:3(3)","DEFINED_IN"
"buildingtype:building","permit:special_permission","REQUIRES"
"buildingtype:premises","permit:special_permission","REQUIRES"
"permit:special_permission_of_the_commissioner","regulation:c","DEFINED_IN"
"permit:development_permission","regulation:9(1)","DEFINED_IN"
"permit:commencement_certificate","regulation:9(1)","DEFINED_IN"
"buildingtype:building","permit:development_permission","REQUIRES"
"buildingtype:buildings","regulation:(3)","DEFINED_IN"
"condition:repairs_and_renovation_of_existing_installations_of_buildings_used_for_operational_purposes_alone_and_which_do_not_involve_addition_to_or_increase_of_built-up_areas","buildingtype:buildings","APPLIES_TO"
"buildingtype:new_buildings","permit:approval_of_the_commissioner","REQUIRES"
"buildingtype:goods_stores","permit:approval_of_the_commissioner","REQUIRES"
"buildingtype:sheds","permit:approval_of_the_commissioner","REQUIRES"
"buildingtype:platforms","permit:approval_of_the_commissioner","REQUIRES"
"buildingtype:parcel_offices","permit:approval_of_the_commissioner","REQUIRES"
"buildingtype:workshops","permit:approval_of_the_commissioner","REQUIRES"
"condition:no_permission_shall_be_required_to_carry_out_tenantable_repair_works_to_existing_buildings,_which_have_been_constructed_with_the_approval_from_the_competent_authority_or_are_in_existence_since_prior_to_17.04.1964_in_respect_of_residential_structures_and_01.04.1962_in_respect_of_non-residential_structures,_as_described_under_section_342_of_mmc_act_1888","buildingtype:existing_buildings","APPLIES_TO"
"buildingtype:residential_structures","regulation:(4)","DEFINED_IN"
"buildingtype:non-residential_structures","regulation:(4)","DEFINED_IN"
"permit:development_permission","regulation:(5)_validity_of_development_permission","DEFINED_IN"
"permit:development_permission","regulation:10","DEFINED_IN"
"permit:commencement_certificate","regulation:10","DEFINED_IN"
"permit:development_perrrussron","regulation:(3)(ii)","DEFINED_IN"
"permit:commencement_certificate","regulation:(3)(ii)","DEFINED_IN"
"permit:development_permission","regulation:undefined","DEFINED_IN"
"permit:commencement_certificate","regulation:undefined","DEFINED_IN"
"condition:a_certificate_from_an_advocate_certifying_that_the_power_of_attorney_in_favour_of_the_applicant_is_valid_and_subsisting_shall_be_accompanied","permit:development_permission","APPLIES_TO"
"condition:the_following_documents_for_verifying_the_area_of_the_land_shall_be_submitted,_accompanied_by_an_indemnity_bond_indemnifying_mcgm_and_its_officer_against_legal_consequences_on_account_of_ownership_disputes,_if_any","permit:development_permission","APPLIES_TO"
"condition:property_register_card_of_a_date_not_earlier_than_twelve_months_prior_to_the_date_of_submission_of_the_development_proposal","permit:development_permission","APPLIES_TO"
"condition:statement_of_area_of_the_holding_by_triangulation_method_from_a_licensed_surveyor_or_architect_with_an_affidavit_from_the_owner_certifying_the_boundaries_of_the_plot_and_area_in_the_form_prescribed_by_the_commissioner","permit:development_permission","APPLIES_TO"
"condition:affidavit_from_the_owner_regarding_non-holding_of_contiguous_land_to_the_site_under_development","permit:development_permission","APPLIES_TO"
"condition:in_case_of_properties_owned_by_co-operative_societies,_certificate_from_an_advocate_who_hasexperience,_in_this_field_,_of_a_minimum_10_years,_confirming_that_the_registered_society_society_on_the_plot_of_redevelopment_have_entered_into_registered_agreement_with_the_developer_wherein_it_hasgranted_permission_for_redevelopment_of_the_project_and_at_least_70%_of_member_of_the_society_present_in_a_special_general_body_meeting_convened_for_the_purpose,_have_approved_redevelopment_and_have_consented_in_favour_of_the_redevelopment_by_the_applicant_as_per_provision_of_relevant_act","buildingtype:co-operative_housing","APPLIES_TO"
"condition:in_case_of_properties_situated_in_the_layout_and_owned_by_mhada_land_owning_public_authority,_a_certificate_from_mhada_or_land-owning_public_authority_certifying_that_minimum_51%_of_the_certified_and_legal_occupants_of_the_property_have_granted_consent_in_favour_of_developer","buildingtype:mhada_property","APPLIES_TO"
"permit:development_permission","regulation:i","DEFINED_IN"
"condition:clearance_of_government_or_such_authorities_regarding_observance_of_the_lease_conditions_shall_be_obtained_and_attached_to_the_application_for_development_permission","permit:development_permission","APPLIES_TO"
"permit:development_permission","regulation:iii","DEFINED_IN"
"permit:commencement_certificate","regulation:iii","DEFINED_IN"
"condition:keyplan_drawn_to_a_scale_of_not_lessthan_1:_4000_shall_be_submitted_along_with_the_application_in_appendix_ii","permit:development_permission","APPLIES_TO"
"amenity:parks","buildingtype:building","APPLIES_TO"
"amenity:playgrounds","buildingtype:building","APPLIES_TO"
"amenity:recreation_spaces","buildingtype:building","APPLIES_TO"
"amenity:school","buildingtype:building","APPLIES_TO"
"amenity:shopping","buildingtype:building","APPLIES_TO"
"amenity:public_places","buildingtype:building","APPLIES_TO"
"condition:means_of_access_to_the_sub-division_from_existing_streets","amenity:public_places","APPLIES_TO"
"condition:means_of_access_to_each_sub-plot_from_existing_streets","amenity:public_places","APPLIES_TO"
"amenity:water_closet_(wc)","buildingtype:building","APPLIES_TO"
"amenity:sink","buildingtype:building","APPLIES_TO"
"amenity:bath","buildingtype:building","APPLIES_TO"
"permit:full_occupancy_certificate","regulation:it_shall_be_returned_to_the_owner_immediately_after_the_issue_of_the_full_occupancy_certificate_and_after_the_commissioner_is_satisfied_with_the_compliance_with_various_conditions_stipulated_in_the_said_full_occupancy_certificate","DEFINED_IN"
"permit:development_permission","regulation:5(ii)","DEFINED_IN"
"buildingtype:high_rise","permit:development_permission","REQUIRES"
"buildingtype:special_buildings","permit:development_permission","REQUIRES"
"permit:development_permission","regulation:(6)","DEFINED_IN"
"permit:commencement_certificate","regulation:(6)","DEFINED_IN"
"buildingtype:building","permit:development_permission","REQUIRES"
"buildingtype:bridges","regulation:(b)","DEFINED_IN"
"buildingtype:overhead_tanks","regulation:(b)","DEFINED_IN"
"condition:foundation_and_construction_work_upto_the_base_floor","buildingtype:bridges","APPLIES_TO"
"condition:foundation_and_construction_work_upto_the_base_floor","buildingtype:overhead_tanks","APPLIES_TO"
"buildingtype:underground_works","regulation:(c)","DEFINED_IN"
"condition:foundation_and_construction_work_upto_floor_of_underground_floor","buildingtype:underground_works","APPLIES_TO"
"buildingtype:lay-out","regulation:(d)","DEFINED_IN"
"buildingtype:sub-division","regulation:(d)","DEFINED_IN"
"buildingtype:amalgamation_proposals","regulation:(d)","DEFINED_IN"
"condition:final_demarcation_and_.._of_provrsrons_infrastructure_and_services_upto_the_following_stages:","buildingtype:lay-out","APPLIES_TO"
"condition:final_demarcation_and_.._of_provrsrons_infrastructure_and_services_upto_the_following_stages:","buildingtype:sub-division","APPLIES_TO"
"condition:final_demarcation_and_.._of_provrsrons_infrastructure_and_services_upto_the_following_stages:","buildingtype:amalgamation_proposals","APPLIES_TO"
"amenity:roads","buildingtype:lay-out","APPLIES_TO"
"condition:water_bound_macadam_complete","amenity:roads","APPLIES_TO"
"permit:development_permission","regulation:7","DEFINED_IN"
"permit:commencement_certificate","regulation:7","DEFINED_IN"
"condition:payment_of_the_requisite_fees,_development_charges,_premiums,_development_cess_off-site_infrastructure_charges,_as_applicable_for_the_proposal","permit:development_permission","APPLIES_TO"
"condition:payment_of_the_requisite_fees,_development_charges,_premiums,_development_cess_off-site_infrastructure_charges,_as_applicable_for_the_proposal","permit:commencement_certificate","APPLIES_TO"
"condition:owner's_liability-neither_the_grant_of_permission_nor_approval_of_the_drawing_and_specifications_nor_inspections_by_the_commissioner_during_erection_of_the_building,_shall_in_any_way_relieve_the_owner_of_such_building_from_full_responsibility_for_carrying_out_the_work_in_accordance_with_these_regulations","regulation:construction_regulations","APPLIES_TO"
"condition:the_owner_shall_give_notice_to_the_commissioner_of_his_intention_to_start_work_on_the_building_site_in_the_format_given_in_annexure_13_the_owner_may_start_the_work_after_7_days_have_elapsed_from_the_date_of_the_service_of_such_notice_to_the_commissioner_or_earlier,_if_so_permitted","regulation:2","APPLIES_TO"
"permit:permission","regulation:construction_regulations","DEFINED_IN"
"permit:drainage_completion_certificate","regulation:6","DEFINED_IN"
"permit:building_completion_certificate","regulation:6","DEFINED_IN"
"condition:the_owner,_through_his_licensed_plumber,_shall_furnish_a_drainage_completion_certificate_to_the_commissioner_in_the_form_given_at_annexure_17","permit:drainage_completion_certificate","APPLIES_TO"
"condition:the_owner_through_his_licensed_surveyor_engineer__structural_engineer_supervisor_or_his_architect,_or_any_professional_on_record,_who_has_supervised_the_construction,_shall_furnish_a_building_completion_certificate_to_the_commissioner_in_the_form_given_at_annexure_18","permit:building_completion_certificate","APPLIES_TO"
"permit:certificate_of_acceptance_of_the_completion_of_the_work","regulation:7","DEFINED_IN"
"permit:development_completion_certificate","regulation:7","DEFINED_IN"
"permit:building_completion_certificate","regulation:7","DEFINED_IN"
"permit:part_occupancy_certificate","regulation:8","DEFINED_IN"
"permit:part_building_completion_certificate","regulation:8","DEFINED_IN"
"buildingtype:high-rise_buildings","regulation:fire_inspection","DEFINED_IN"
"buildingtype:special_buildings","regulation:fire_inspection","DEFINED_IN"
"permit:occupancy_certificate","regulation:fire_inspection","DEFINED_IN"
"permit:building_completion_certificate","regulation:fire_inspection","DEFINED_IN"
"buildingtype:unsafe_buildings","regulation:3","DEFINED_IN"
"condition:demolition_of_unauthorized_works","buildingtype:unsafe_buildings","APPLIES_TO"
"permit:development_permission","regulation:revocation","DEFINED_IN"
"condition:false_statement_or_any_misrepresentation_of_material_fact_in_the_application","permit:development_permission","APPLIES_TO"
"amenity:existing_amenity","buildingtype:building","APPLIES_TO"
"condition:the_buildable_existing_amenity_is_no_longer_required_in_view_of_the_available_amenity_in_the_vicinity","amenity:existing_amenity","APPLIES_TO"
"amenity:amenity","buildingtype:building","APPLIES_TO"
"condition:no_longer_required_in_view_of_the_available_amenity_in_the_vicinity","amenity:amenity","APPLIES_TO"
"condition:developed_for_other_public_purpose_considering_the_deficiency_in_the_administrative_ward","amenity:amenity","APPLIES_TO"
"amenity:school","buildingtype:school","APPLIES_TO"
"permit:special_written_permission_of_commissioner","regulation:exception","DEFINED_IN"
"amenity:amenity_plot","buildingtype:building","APPLIES_TO"
"condition:wherever_possession_of_land_is_obtained_by_the_planning_or_appropriate_authority_as_an_amenity_plot_as_per_the_provisions_of_these_regulations,_such_entire_plot_shall_be_used_exclusively_for_public_purpose_as_decided_by_the_municipal_commissioner,_without_applying_provisions_of_accommodation_reservation_(ar)_under_regulation_no._17","amenity:amenity_plot","APPLIES_TO"
"buildingtype:education","regulation:a","DEFINED_IN"
"amenity:branch_of_a_bank_atm","buildingtype:education","APPLIES_TO"
"buildingtype:health","regulation:b","DEFINED_IN"
"amenity:shops_of_pharmacists_or_chemists___atm","buildingtype:health","APPLIES_TO"
"buildingtype:educational","regulation:c","DEFINED_IN"
"amenity:public_open_space_(pas)","buildingtype:unspecified","APPLIES_TO"
"amenity:public_parking_lots","regulation:temporary_vending_zone","APPLIES_TO"
"condition:certain_existing_amenity_lands_or_premises,_as_determined_by_the_commissioner,_such_as_public_parking_lots,_to_be_brought_under_vending_zone","amenity:public_parking_lots","APPLIES_TO"
"condition:during_such_time_slots_(not_more_than_one_to_four_hours_per_week_on_weekends),_the_primary_user_of_the_existing_amenity_land_premises_shall_remain_temporarily_suspended","amenity:public_parking_lots","APPLIES_TO"
"condition:in_allowing_such_use,_it_should_be_ensured_that_the_primary_use_is_not_compromised_impaired","amenity:public_parking_lots","APPLIES_TO"
"amenity:art_&_culture","regulation:9","APPLIES_TO"
"amenity:recreational_play_area","regulation:9","APPLIES_TO"
"amenity:temporary_vending_zone","regulation:9","APPLIES_TO"
"amenity:bazar-hat","regulation:9","APPLIES_TO"
"amenity:athawadi_bazar","regulation:9","APPLIES_TO"
"amenity:equal_street","regulation:9","APPLIES_TO"
"condition:the_municipal_commissioner_shall_identify_and_provide_space_for_art_&_culture,_recreational_play_area_temporary_vending_zone_or_bazar-hat__athawadi_bazar_equal_street,_on_street_road,_on_weekend_holidays_etc._on_such_days,_as_specified_by_the_municipal_commissioner,_such_streets_roads_or_stretch_of_streets_roads,_can_be_used_as_recreational_play_area_&_space_for_activity_asstated_herein_above","amenity:art_&_culture","APPLIES_TO"
"condition:the_municipal_commissioner_shall_identify_and_provide_space_for_art_&_culture,_recreational_play_area_temporary_vending_zone_or_bazar-hat__athawadi_bazar_equal_street,_on_street_road,_on_weekend_holidays_etc._on_such_days,_as_specified_by_the_municipal_commissioner,_such_streets_roads_or_stretch_of_streets_roads,_can_be_used_as_recreational_play_area_&_space_for_activity_asstated_herein_above","amenity:recreational_play_area","APPLIES_TO"
"condition:the_municipal_commissioner_shall_identify_and_provide_space_for_art_&_culture,_recreational_play_area_temporary_vending_zone_or_bazar-hat__athawadi_bazar_equal_street,_on_street_road,_on_weekend_holidays_etc._on_such_days,_as_specified_by_the_municipal_commissioner,_such_streets_roads_or_stretch_of_streets_roads,_can_be_used_as_recreational_play_area_&_space_for_activity_asstated_herein_above","amenity:temporary_vending_zone","APPLIES_TO"
"condition:the_municipal_commissioner_shall_identify_and_provide_space_for_art_&_culture,_recreational_play_area_temporary_vending_zone_or_bazar-hat__athawadi_bazar_equal_street,_on_street_road,_on_weekend_holidays_etc._on_such_days,_as_specified_by_the_municipal_commissioner,_such_streets_roads_or_stretch_of_streets_roads,_can_be_used_as_recreational_play_area_&_space_for_activity_asstated_herein_above","amenity:bazar-hat","APPLIES_TO"
"condition:the_municipal_commissioner_shall_identify_and_provide_space_for_art_&_culture,_recreational_play_area_temporary_vending_zone_or_bazar-hat__athawadi_bazar_equal_street,_on_street_road,_on_weekend_holidays_etc._on_such_days,_as_specified_by_the_municipal_commissioner,_such_streets_roads_or_stretch_of_streets_roads,_can_be_used_as_recreational_play_area_&_space_for_activity_asstated_herein_above","amenity:athawadi_bazar","APPLIES_TO"
